iter	RMSE
215	0.4614164853
216	0.461179628
217	0.4608750313
218	0.4605034258
219	0.4601455721
220	0.459770217
221	0.459557301
222	0.4592769166
223	0.4590155252
224	0.4583908693
225	0.4579051193
226	0.457580912
227	0.4573172704
228	0.4570419733
229	0.4567775104
230	0.4564220275
231	0.4561291222
232	0.4557829987
233	0.4554840915
234	0.4552127506
235	0.4548831021
236	0.4546182087
237	0.4543096164
238	0.4538742866
239	0.4536640204
240	0.4533456571
241	0.4531043725
242	0.4526291916
243	0.452337028
244	0.4521133708
245	0.4518623385
246	0.4516877515
247	0.4513403279
248	0.451133605
249	0.4504842453
250	0.4497709088
251	0.4493516809
252	0.4490518358
253	0.4485455814
254	0.4482655733
255	0.4480250793
256	0.4477118468
257	0.4475079686
258	0.4473789611
259	0.4470631957
260	0.4467591414
261	0.446487444
262	0.4462513469
263	0.4458704489
264	0.4455094655
265	0.4452971277
266	0.4450101509
267	0.444796077
268	0.4444749002
269	0.4441765376
270	0.4438299993
271	0.4436404585
272	0.4434112023
273	0.4432459064
274	0.4430975807
275	0.4427665417
276	0.4426091654
277	0.4424295075
278	0.4421748193
279	0.4419986855
280	0.4418459022
281	0.4415883666
282	0.441343562
283	0.4408498376
284	0.4406178477
285	0.4404606018
286	0.4400401918
287	0.4397844313
288	0.4395439456
289	0.4391304461
290	0.4389050711
291	0.4386591424
292	0.4383776348
293	0.4380369549
294	0.4377598913
295	0.4374019495
296	0.4371675714
297	0.4368923537
298	0.4365852557
299	0.4363622871
300	0.4361940863
301	0.4359684259
302	0.4357668202
303	0.4353355401
304	0.4350848053
305	0.434905425
306	0.4346810246
307	0.4344617861
308	0.434312224
309	0.4341179392
310	0.4339954275
311	0.4335723139
312	0.4333118842
313	0.4330702271
314	0.4328630178
315	0.4326368436
316	0.4324087963
317	0.4322014939
318	0.4320741954
319	0.4318721517
320	0.4316349496
321	0.431512033
322	0.4312664552
323	0.4309677278
324	0.4307614375
325	0.4305019647
326	0.430253429
327	0.4299901858
328	0.4297807421
329	0.4295647721
330	0.4293673742
331	0.4292330191
332	0.4290694482
333	0.4288288908
334	0.42866701
335	0.4284934667
336	0.4282325881
337	0.428050103
338	0.4278659205
339	0.4273657809
340	0.427215552
341	0.426983279
342	0.4267816153
343	0.4266034837
344	0.4263543742
345	0.4261913953
346	0.4259924502
347	0.425829367
348	0.425705037
349	0.4253577026
350	0.4251348643
351	0.4249087397
352	0.4247911553
353	0.4245301932
354	0.4243420758
355	0.4241497164
356	0.4239586874
357	0.4235388904
358	0.4233084319
359	0.4231637745
360	0.422918476
361	0.4226626303
362	0.4224393465
363	0.4222174025
364	0.4220513677
365	0.4217568875
366	0.421577312
367	0.4214688235
368	0.4213162982
369	0.421075547
370	0.4209301735
371	0.4207283653
372	0.4205333253
373	0.4204024189
374	0.4202367961
375	0.4199798389
376	0.4198219908
377	0.4196066741
378	0.4194209028
379	0.4192144473
380	0.4188282192
381	0.4186282775
382	0.4183653361
383	0.4181320481
384	0.4179652415
385	0.4178323124
386	0.4176704957
387	0.4175118009
388	0.4173110603
389	0.4170114303
390	0.4168536266
391	0.4166915487
392	0.4163737986
393	0.4160786402
394	0.4158623608
395	0.4156623568
396	0.4154454426
397	0.4151658315
398	0.4150176067
399	0.4147424
400	0.4146326373
401	0.4145196683
402	0.4142909642
403	0.414055353
404	0.4138061055
405	0.4136360841
406	0.4134140568
407	0.4131905179
408	0.4128867057
409	0.4125611177
410	0.4123964926
411	0.412178554
412	0.4120193006
413	0.4118607088
414	0.411580159
415	0.4114409516
416	0.4112717778
417	0.4111610879
418	0.4109377961
419	0.410723913
420	0.4106232103
421	0.410450152
422	0.410231621
423	0.4099942423
424	0.4098392928
425	0.4096601146
426	0.4093066144
427	0.4091755436
428	0.4090178912
429	0.4088917619
430	0.4087430412
431	0.4086307065
432	0.4084889062
433	0.4084202343
434	0.4082815356
435	0.4081075899
436	0.4079585595
437	0.4078868218
438	0.4077124747
439	0.4075667106
440	0.4074484817
441	0.4072743495
442	0.4071973749
443	0.4070721526
444	0.406887616
445	0.4067634969
446	0.4066759174
447	0.4065437366
448	0.4064280585
449	0.4062393055
450	0.4061199816
451	0.4059914899
452	0.4058881581
453	0.4057601154
454	0.4056174875
455	0.4054639574
456	0.4052471364
457	0.4051242809
458	0.4049344705
459	0.4047565513
460	0.4045188708
461	0.4043766707
462	0.404197567
463	0.4040690878
464	0.4039385812
465	0.4037009205
466	0.4035083229
467	0.4033807469
468	0.4032691889
469	0.4031113926
470	0.4029694694
471	0.4028444265
472	0.4026970085
473	0.4025738673
474	0.402424975
475	0.4021624168
476	0.4020283628
477	0.4019410895
478	0.4017613467
479	0.4015696317
480	0.4014114703
481	0.4012571529
482	0.4011104574
483	0.4010025819
484	0.4008366492
485	0.4006724802
486	0.400568987
487	0.4003751669
488	0.4002673365
489	0.4001443058
490	0.3999130927
491	0.3997701137
492	0.3996610805
493	0.39945833
494	0.3993723062
495	0.399236357
496	0.3990232575
497	0.3989175546
498	0.398733677
499	0.3986145786
500	0.3984675765
501	0.3983599049
502	0.3982065268
503	0.3980790418
504	0.3979446653
505	0.3978396295
506	0.3977536808
507	0.3976440662
508	0.3975479542
509	0.397414149
510	0.3973073439
511	0.3972122739
512	0.3971188828
513	0.3969797602
514	0.3967429307
515	0.3965577618
516	0.3964225429
517	0.3962433315
518	0.3961207391
519	0.3960171931
520	0.395883004
521	0.395700447
522	0.3956098781
523	0.3955181574
524	0.3954108573
525	0.3953001526
526	0.3951804512
527	0.3950607071
528	0.3949441119
529	0.3947913907
530	0.3945784482
531	0.3944046439
532	0.3942603813
533	0.3941231422
534	0.3939899673
535	0.3938777897
536	0.3936936538
537	0.393612364
538	0.3935468247
539	0.3934678166
540	0.3933416518
541	0.3932138935
542	0.3930291129
543	0.392861732
544	0.3927678727
545	0.3927102129
546	0.3926329596
547	0.3925818448
548	0.3924605619
549	0.3922283573
550	0.3921411611
551	0.3920712128
552	0.3919630212
553	0.3918211387
554	0.3916810728
555	0.3914837609
556	0.3913748857
557	0.3912568879
558	0.3911172533
559	0.3909492495
560	0.3908375089
561	0.3907668871
562	0.3904876084
563	0.3903862841
564	0.3902609762
565	0.3901673664
566	0.3900800024
567	0.3899863467
568	0.3898289557
569	0.3897303195
570	0.389614605
571	0.3894937094
572	0.3894029325
573	0.3893071749
574	0.3891531143
575	0.3889727215
576	0.3888610717
577	0.3887345579
578	0.3885999431
579	0.3884936762
580	0.3883860207
581	0.3880716315
582	0.3879888244
583	0.3878415375
584	0.3877186779
585	0.3876538926
586	0.3875060833
587	0.3874051618
588	0.3873434344
589	0.3871822128
590	0.3870802614
591	0.3869588265
592	0.3868524724
593	0.3867274268
594	0.3866184097
595	0.3865292037
596	0.3863788403
597	0.3862761773
598	0.3860564944
599	0.3859360966
600	0.3858701535
601	0.3857184034
602	0.3856102124
603	0.385477543
604	0.3853733876
605	0.3853071349
606	0.3851833395
607	0.3851034415
608	0.385024074
609	0.3849026965
610	0.3848010548
611	0.3846657148
612	0.3845362035
613	0.3844064633
614	0.3843256252
615	0.3841295112
616	0.3840264194
617	0.3839367559
618	0.3837154631
619	0.3836030827
620	0.3835287494
621	0.3833972453
622	0.3832529353
623	0.3831349416
624	0.383038599
625	0.3829167979
626	0.3827922583
627	0.3827019674
628	0.3825718858
629	0.3824645884
630	0.3823167204
631	0.3821797017
632	0.381975854
633	0.3817423362
634	0.3816053702
635	0.3814755622
636	0.3813637704
637	0.3812360379
638	0.3811449668
639	0.3809763107
640	0.3808903491
641	0.3807828486
642	0.3806949713
643	0.3805789492
644	0.3804514891
645	0.3803364296
646	0.3801574107
647	0.380020205
648	0.3799126804
649	0.3798358014
650	0.379749993
651	0.3796244386
652	0.3793755257
653	0.3792450115
654	0.3791496557
655	0.3790267659
656	0.3788898376
657	0.3787625241
658	0.3786624238
659	0.3785052863
660	0.3783709373
661	0.3782734792
662	0.3781403251
663	0.3780175055
664	0.3779471855
665	0.3778661945
666	0.3777222336
667	0.3775744503
668	0.3774519737
669	0.3773047884
670	0.3771522146
671	0.3769606308
672	0.3768244588
673	0.3767310928
674	0.3766355495
675	0.3765587558
676	0.376480721
677	0.3763993607
678	0.3763404131
679	0.3761133195
680	0.3760402281
681	0.3759045129
682	0.3757752152
683	0.3756729361
684	0.3755276783
685	0.3754054002
686	0.3752077892
687	0.3750410693
688	0.3748775541
689	0.3747966603
690	0.3746460913
691	0.3745876983
692	0.3745216297
693	0.374365187
694	0.3740648691
695	0.3739855917
696	0.3738717667
697	0.373784962
698	0.3737057196
699	0.3736032783
700	0.3734903099
701	0.3734351347
702	0.3733535625
703	0.3731979412
704	0.3730548786
705	0.3729280157
706	0.3727636547
707	0.3726700343
708	0.3725539221
709	0.3724174622
710	0.3723296853
711	0.3722218863
712	0.3721101225
713	0.3719642612
714	0.3718275984
715	0.3716779969
716	0.3715786768
717	0.3714762893
718	0.3713885484
719	0.3713027194
720	0.3711653468
721	0.3710418471
722	0.3709441188
723	0.3708588023
724	0.3707526332
725	0.3705690041
726	0.3704987501
727	0.370380046
728	0.3703001335
729	0.3702255254
730	0.3700619444
731	0.3699431323
732	0.3698062912
733	0.3697056627
734	0.3695414331
735	0.3694934553
736	0.3693565067
737	0.3692700557
738	0.369151086
739	0.3689510551
740	0.3688893823
741	0.368827967
742	0.3687163144
743	0.3685694954
744	0.3684623674
745	0.3683383497
746	0.3682085434
747	0.3681059364
748	0.3680180749
749	0.3678235194
750	0.3677649544
751	0.3676823907
752	0.367623428
753	0.3674883901
754	0.3673807845
755	0.3673199943
756	0.36721146
757	0.3671394184
758	0.3670832411
759	0.3669598628
760	0.3668397545
761	0.366764162
762	0.3667239719
763	0.3665982016
764	0.3664822637
765	0.366369386
766	0.3662802555
767	0.3661978061
768	0.3661064415
769	0.3660493623
770	0.3659595925
771	0.3658158876
772	0.3657566081
773	0.3656492886
774	0.3655629235
775	0.3655031352
776	0.3654466744
777	0.3653387137
778	0.3652504803
779	0.3651679331
780	0.3650852721
781	0.36493766
782	0.3648187554
783	0.3647142673
784	0.3646367576
785	0.3645472789
786	0.3644471203
787	0.3643507216
788	0.3642279716
789	0.3640467594
790	0.3639881029
791	0.36389987
792	0.3637962092
793	0.3636996652
794	0.3636114152
795	0.3634537375
796	0.3633453392
797	0.3632209063
798	0.3631039291
799	0.3629768087
800	0.3628762528
801	0.3627866618
802	0.3626998877
803	0.3624994315
804	0.3624262577
805	0.3623570445
806	0.3622101208
807	0.3620807661
808	0.3619998324
809	0.361936098
810	0.361871127
811	0.3617933206
812	0.361677588
813	0.3614891637
814	0.3613170579
815	0.3611975384
816	0.3610737168
817	0.360997044
818	0.3608692771
819	0.3608164253
820	0.3607243844
821	0.3606412527
822	0.3605026065
823	0.3604182289
824	0.3603180868
825	0.3602011397
826	0.3600458006
827	0.3599479643
828	0.3599011489
829	0.3598257617
830	0.3597452082
831	0.3596351177
832	0.3595598484
833	0.3594656622
834	0.3593578504
835	0.359281564
836	0.3591618833
837	0.3590990955
838	0.3589755342
839	0.3588759606
840	0.3587208112
841	0.3585918188
842	0.3584686428
843	0.3583778421
844	0.3582581165
845	0.3581546423
846	0.3580863471
847	0.3579181389
848	0.3577803582
849	0.3576619495
850	0.3574911792
851	0.3573606252
852	0.3572535809
853	0.357179775
854	0.3570575595
855	0.3569754562
856	0.3568547973
857	0.3567976646
858	0.356635389
859	0.3565411646
860	0.3564046385
861	0.3563241672
862	0.3562469273
863	0.3561522884
864	0.3560648395
865	0.3559618397
866	0.35588742
867	0.3557565837
868	0.3556247898
869	0.3555456204
870	0.3554009136
871	0.3552849157
872	0.3551708775
873	0.355109556
874	0.3550356423
875	0.3549692958
876	0.3548657009
877	0.3547902765
878	0.3546950277
879	0.3546196991
880	0.3545433017
881	0.3544831592
882	0.3544199322
883	0.3543530928
884	0.3542722384
885	0.3542189796
886	0.3540651104
887	0.3539415703
888	0.3538616718
889	0.3537916036
890	0.3536235761
891	0.3535224036
892	0.3534634024
893	0.3533522396
894	0.3533027089
895	0.3531895647
896	0.3531070958
897	0.3530032334
898	0.3529102893
899	0.352826054
900	0.352786301
901	0.3526993604
902	0.3526201446
903	0.3525321063
904	0.352444288
905	0.3523309877
906	0.3521984318
907	0.3521047937
908	0.3520377758
909	0.3519481282
910	0.3518496697
911	0.351776072
912	0.3516404777
913	0.3515306916
914	0.3513973987
915	0.3512810912
916	0.3511930304
917	0.3510901633
918	0.3509531111
919	0.3508302028
920	0.3507269367
921	0.3506365515
922	0.350544719
923	0.3504266338
924	0.3503627673
925	0.3502841476
926	0.3502199229
927	0.3501058705
928	0.3500014396
929	0.3499599814
930	0.349922124
931	0.3498532196
932	0.3497949747
933	0.3497039993
934	0.3496340635
935	0.3495505193
936	0.3495037041
937	0.3494677009
938	0.3493446067
939	0.3492691597
940	0.3492158482
941	0.3491647249
942	0.3490270624
943	0.3489541388
944	0.3488338247
945	0.3487818447
946	0.348696834
947	0.3486304035
948	0.3485355922
949	0.3484929472
950	0.3483959523
951	0.34826611
952	0.3481579434
953	0.3481012876
954	0.3479873225
955	0.3479047183
956	0.3478212601
957	0.3476808531
958	0.3475719677
959	0.3474935023
960	0.3474091332
961	0.3473143736
962	0.3472222723
963	0.3471318233
964	0.3470373028
965	0.3469411936
966	0.3468439743
967	0.3467530594
968	0.3466445474
969	0.3464945863
970	0.3463895146
971	0.3462801978
972	0.3461681706
973	0.3461349252
974	0.3460628555
975	0.3459166284
976	0.3458272687
977	0.3457909469
978	0.3457525716
979	0.3456528666
980	0.3455476408
981	0.3454488814
982	0.3453165304
983	0.3452338097
984	0.3451629432
985	0.3451215484
986	0.3450414345
987	0.3449387146
988	0.3448309528
989	0.3447084087
990	0.3446037942
991	0.3445145213
992	0.3444501305
993	0.3444143213
994	0.3443054695
995	0.3442344095
996	0.3441655623
997	0.3441052038
998	0.3440214384
999	0.3439268472
